longitude,latitude,spl
106.13943175000,-5.90552351000,28.09350000000
106.14214152000,-5.90551795000,28.09580000000
106.14485129000,-5.90551237000,27.78360000000
106.14756106000,-5.90550679000,27.84800000000
106.15027082000,-5.90550119000,27.71490000000
106.15298059000,-5.90549558000,27.58350000000
106.15569035000,-5.90548995000,27.82700000000
106.15840010000,-5.90548431000,27.81360000000
106.16110985000,-5.90547866000,27.42360000000
106.16381961000,-5.90547300000,27.97750000000
106.16652935000,-5.90546732000,27.54360000000
106.16923910000,-5.90546163000,27.70000000000
106.17194884000,-5.90545592000,27.67710000000
106.17465858000,-5.90545021000,27.90790000000
106.17736832000,-5.90544448000,27.83330000000
106.18007806000,-5.90543873000,27.23820000000
106.18278779000,-5.90543297000,28.19780000000
106.12615438000,-5.90582189000,28.43140000000
106.12886417000,-5.90581640000,28.16180000000
106.13157395000,-5.90581089000,28.38120000000
106.13428373000,-5.90580537000,28.53780000000
106.13699351000,-5.90579983000,28.44590000000
106.13970329000,-5.90579429000,28.05850000000
106.14241306000,-5.90578873000,27.92890000000
106.14512283000,-5.90578315000,28.00230000000
106.14783260000,-5.90577757000,27.86980000000
106.15054236000,-5.90577196000,27.72980000000
106.15325212000,-5.90576635000,27.59960000000
106.15596188000,-5.90576072000,27.83120000000
106.15867164000,-5.90575508000,27.78410000000
106.16138140000,-5.90574943000,27.69050000000
106.16409115000,-5.90574376000,28.00400000000
106.16680090000,-5.90573809000,27.47390000000
106.16951064000,-5.90573239000,27.56310000000
106.17222039000,-5.90572669000,27.49060000000
106.17493013000,-5.90572097000,27.87220000000
106.17763987000,-5.90571523000,27.72970000000
106.18034960000,-5.90570949000,27.34920000000
106.18305934000,-5.90570373000,27.88720000000
106.12642591000,-5.90609268000,28.34390000000
106.12913570000,-5.90608719000,28.46980000000
106.13184548000,-5.90608168000,28.07910000000
106.13455526000,-5.90607615000,28.56740000000
106.13726504000,-5.90607062000,28.44590000000
106.13997482000,-5.90606507000,28.14930000000
106.14268459000,-5.90605951000,27.89600000000
106.14539436000,-5.90605393000,28.02010000000
106.14810413000,-5.90604834000,27.98510000000
106.15081390000,-5.90604274000,27.76760000000
106.15352366000,-5.90603712000,27.81620000000
106.15623342000,-5.90603150000,27.77180000000
106.15894318000,-5.90602585000,27.91090000000
106.16165294000,-5.90602020000,27.83310000000
106.16436269000,-5.90601453000,27.97890000000
106.16707244000,-5.90600885000,27.29510000000
106.16978219000,-5.90600316000,27.22330000000
106.17249193000,-5.90599745000,27.50200000000
106.17520167000,-5.90599173000,27.86890000000
106.17791141000,-5.90598599000,27.62290000000
106.18062115000,-5.90598025000,27.54370000000
106.18333089000,-5.90597449000,27.66300000000
106.12669744000,-5.90636347000,28.23910000000
106.12940722000,-5.90635797000,28.40300000000
106.13211701000,-5.90635246000,27.93720000000
106.13482679000,-5.90634694000,28.35410000000
106.13753657000,-5.90634140000,28.49800000000
106.14024635000,-5.90633585000,28.22460000000
106.14295612000,-5.90633029000,27.80140000000
106.14566590000,-5.90632471000,28.04690000000
106.14837567000,-5.90631912000,28.18560000000
106.15108543000,-5.90631351000,27.73150000000
106.15379520000,-5.90630790000,27.82010000000
106.15650496000,-5.90630227000,27.85970000000
106.15921472000,-5.90629662000,28.02800000000
106.16192448000,-5.90629097000,27.78080000000
106.16463423000,-5.90628530000,27.83920000000
106.16734398000,-5.90627962000,26.98450000000
106.17005373000,-5.90627392000,26.91020000000
106.17276348000,-5.90626821000,27.58200000000
106.17547322000,-5.90626249000,27.66400000000
106.17818296000,-5.90625675000,27.51450000000
106.18089270000,-5.90625100000,27.85310000000
106.18360243000,-5.90624524000,27.78550000000
106.12696896000,-5.90663426000,28.30550000000
106.12967875000,-5.90662876000,28.31310000000
106.13238854000,-5.90662325000,28.15550000000
106.13509832000,-5.90661772000,28.20610000000
106.13780810000,-5.90661218000,28.45670000000
106.14051788000,-5.90660663000,28.26620000000
106.14322766000,-5.90660106000,27.59300000000
106.14593743000,-5.90659549000,28.10700000000
106.14864720000,-5.90658989000,28.23620000000
106.15135697000,-5.90658429000,27.73480000000
106.15406674000,-5.90657867000,27.75520000000
106.15677650000,-5.90657304000,28.01230000000
106.15948626000,-5.90656739000,27.99120000000
106.16219602000,-5.90656174000,27.72290000000
106.16490577000,-5.90655606000,27.65000000000
106.16761553000,-5.90655038000,26.95650000000
106.17032528000,-5.90654468000,27.10240000000
106.17303502000,-5.90653897000,27.63450000000
106.17574477000,-5.90653325000,27.51470000000
106.17845451000,-5.90652751000,27.70880000000
106.18116425000,-5.90652176000,28.24680000000
106.12453070000,-5.90691054000,28.52600000000
106.12724049000,-5.90690505000,28.42640000000
106.12995028000,-5.90689955000,28.30530000000
106.13266007000,-5.90689403000,28.40390000000
106.13536985000,-5.90688850000,28.33410000000
106.13807964000,-5.90688296000,28.28800000000
106.14078942000,-5.90687741000,28.25120000000
106.14349919000,-5.90687184000,27.43150000000
106.14620897000,-5.90686626000,28.16210000000
106.14891874000,-5.90686067000,28.01400000000
106.15162851000,-5.90685506000,27.76330000000
106.15433828000,-5.90684944000,27.95820000000
106.15704804000,-5.90684381000,28.02130000000
106.15975780000,-5.90683816000,27.86700000000
106.16246756000,-5.90683250000,27.53970000000
106.16517732000,-5.90682683000,27.67100000000
106.16788707000,-5.90682115000,27.17340000000
106.17059682000,-5.90681545000,27.42170000000
106.17330657000,-5.90680973000,27.81270000000
106.17601631000,-5.90680401000,27.67010000000
106.17872606000,-5.90679827000,28.01790000000
106.18143580000,-5.90679252000,28.25440000000
106.12480223000,-5.90718133000,28.48770000000
106.12751202000,-5.90717584000,28.42300000000
106.13022181000,-5.90717033000,28.24460000000
106.13293160000,-5.90716482000,28.55570000000
106.13564138000,-5.90715929000,28.39380000000
106.13835117000,-5.90715375000,28.06690000000
106.14106095000,-5.90714819000,28.30740000000
106.14377073000,-5.90714262000,27.43610000000
106.14648050000,-5.90713704000,28.20230000000
106.14919028000,-5.90713144000,27.52170000000
106.15190005000,-5.90712584000,27.90310000000
106.15460981000,-5.90712021000,28.22950000000
106.15731958000,-5.90711458000,27.83250000000
106.16002934000,-5.90710893000,27.69890000000
106.16273910000,-5.90710327000,27.38400000000
106.16544886000,-5.90709760000,27.72100000000
106.16815861000,-5.90709191000,27.35520000000
106.17086837000,-5.90708621000,27.47780000000
106.17357811000,-5.90708049000,28.00810000000
106.17628786000,-5.90707477000,28.05540000000
106.17899760000,-5.90706903000,28.19490000000
106.18170735000,-5.90706327000,28.16810000000
106.12507375000,-5.90745211000,28.25260000000
106.12778355000,-5.90744662000,28.23400000000
106.13049334000,-5.90744112000,28.23900000000
106.13320313000,-5.90743560000,28.64270000000
106.13591292000,-5.90743007000,28.38430000000
106.13862270000,-5.90742453000,28.00340000000
106.14133248000,-5.90741897000,28.19620000000
106.14404226000,-5.90741340000,27.67600000000
106.14675204000,-5.90740782000,28.20910000000
106.14946181000,-5.90740222000,27.31720000000
106.15217158000,-5.90739661000,28.00390000000
106.15488135000,-5.90739099000,28.32690000000
106.15759112000,-5.90738535000,27.67770000000
106.16030088000,-5.90737970000,27.53130000000
106.16301064000,-5.90737404000,27.56440000000
106.16572040000,-5.90736836000,27.86700000000
106.16843016000,-5.90736267000,27.63220000000
106.17113991000,-5.90735697000,27.50020000000
106.17384966000,-5.90735126000,27.89170000000
106.17655941000,-5.90734553000,28.20770000000
106.17926915000,-5.90733979000,28.13260000000
106.18197890000,-5.90733403000,28.33230000000
106.12534528000,-5.90772290000,28.15170000000
106.12805508000,-5.90771741000,28.04020000000
106.13076487000,-5.90771191000,28.28690000000
106.13347466000,-5.90770639000,28.73010000000
106.13618445000,-5.90770085000,28.42600000000
106.13889423000,-5.90769531000,28.04470000000
106.14160402000,-5.90768975000,27.86110000000
106.14431380000,-5.90768418000,28.02450000000
106.14702357000,-5.90767859000,28.04190000000
106.14973335000,-5.90767300000,27.52710000000
106.15244312000,-5.90766738000,27.92650000000
106.15515289000,-5.90766176000,28.22010000000
106.15786266000,-5.90765612000,27.92890000000
106.16057242000,-5.90765047000,27.50120000000
106.16328219000,-5.90764481000,27.79710000000
106.16599194000,-5.90763913000,28.01960000000
106.16870170000,-5.90763344000,27.97460000000
106.17141146000,-5.90762773000,27.73870000000
106.17412121000,-5.90762202000,27.72450000000
106.17683096000,-5.90761629000,28.03920000000
106.17954070000,-5.90761054000,27.86830000000
106.18225044000,-5.90760479000,28.32570000000
106.12561681000,-5.90799369000,28.12160000000
106.12832660000,-5.90798820000,28.10320000000
106.13103640000,-5.90798269000,28.29370000000
106.13374619000,-5.90797717000,28.68840000000
106.13645598000,-5.90797164000,28.42010000000
106.13916577000,-5.90796609000,28.12830000000
106.14187555000,-5.90796053000,27.60000000000
106.14458533000,-5.90795496000,28.26140000000
106.14729511000,-5.90794937000,27.79350000000
106.15000489000,-5.90794377000,27.72950000000
106.15271466000,-5.90793816000,27.75510000000
106.15542443000,-5.90793253000,27.99510000000
106.15813420000,-5.90792689000,28.10820000000
106.16084397000,-5.90792124000,27.76840000000
106.16355373000,-5.90791557000,27.74520000000
106.16626349000,-5.90790989000,27.92540000000
106.16897325000,-5.90790420000,28.05870000000
106.17168300000,-5.90789850000,27.83050000000
106.17439275000,-5.90789278000,27.71290000000
106.17710250000,-5.90788705000,27.87720000000
106.17981225000,-5.90788130000,27.85110000000
106.18252199000,-5.90787554000,28.02130000000
106.12588834000,-5.90826448000,27.92870000000
106.12859813000,-5.90825899000,28.26580000000
106.13130793000,-5.90825348000,28.28800000000
106.13401772000,-5.90824796000,28.57480000000
106.13672751000,-5.90824242000,28.28350000000
106.13943730000,-5.90823687000,28.20570000000
106.14214708000,-5.90823131000,27.62890000000
106.14485687000,-5.90822573000,28.21850000000
106.14756665000,-5.90822015000,27.81080000000
106.15027642000,-5.90821455000,27.78080000000
106.15298620000,-5.90820893000,27.62040000000
106.15569597000,-5.90820330000,27.85440000000
106.15840574000,-5.90819766000,28.15830000000
106.16111551000,-5.90819201000,28.17780000000
106.16382527000,-5.90818634000,27.59210000000
106.16653503000,-5.90818066000,27.79070000000
106.16924479000,-5.90817497000,27.85050000000
106.17195455000,-5.90816926000,27.77380000000
106.17466430000,-5.90816354000,27.83570000000
106.17737405000,-5.90815780000,27.85880000000
106.18008380000,-5.90815206000,27.98730000000
106.18279355000,-5.90814630000,27.81890000000
106.12615986000,-5.90853527000,27.89540000000
106.12886966000,-5.90852977000,28.31830000000
106.13157946000,-5.90852426000,28.42720000000
106.13428925000,-5.90851874000,28.50730000000
106.13699904000,-5.90851320000,28.00350000000
106.13970883000,-5.90850765000,28.03740000000
106.14241862000,-5.90850209000,27.76070000000
106.14512840000,-5.90849651000,27.92990000000
106.14783818000,-5.90849092000,28.04240000000
106.15054796000,-5.90848532000,27.58980000000
106.15325774000,-5.90847970000,27.66540000000
106.15596751000,-5.90847407000,27.87940000000
106.15867728000,-5.90846843000,28.14540000000
106.16138705000,-5.90846278000,28.49090000000
106.16409681000,-5.90845711000,27.48860000000
106.16680658000,-5.90845142000,27.74780000000
106.16951634000,-5.90844573000,27.64320000000
106.17222609000,-5.90844002000,27.81770000000
106.17493585000,-5.90843430000,28.10480000000
106.17764560000,-5.90842856000,27.85720000000
106.18035535000,-5.90842282000,28.04690000000
106.18306510000,-5.90841705000,27.88020000000
106.12643139000,-5.90880606000,27.97780000000
106.12914119000,-5.90880056000,28.34160000000
106.13185099000,-5.90879505000,28.54200000000
106.13456078000,-5.90878952000,28.48760000000
106.13727058000,-5.90878398000,27.76410000000
106.13998037000,-5.90877843000,27.74760000000
106.14269015000,-5.90877287000,27.78970000000
106.14539994000,-5.90876729000,27.80200000000
106.14810972000,-5.90876170000,28.33800000000
106.15081950000,-5.90875609000,27.38760000000
106.15352928000,-5.90875048000,27.88930000000
106.15623905000,-5.90874485000,27.96790000000
106.15894882000,-5.90873920000,28.15650000000
106.16165859000,-5.90873354000,28.37850000000
106.16436836000,-5.90872787000,27.50760000000
106.16707812000,-5.90872219000,27.73100000000
106.16978788000,-5.90871649000,27.57480000000
106.17249764000,-5.90871078000,27.96290000000
106.17520740000,-5.90870506000,28.36590000000
106.17791715000,-5.90869932000,27.95350000000
106.18062690000,-5.90869357000,27.87000000000
106.18333665000,-5.90868781000,27.98350000000
106.12670292000,-5.90907685000,28.09490000000
106.12941272000,-5.90907135000,28.42180000000
106.13212252000,-5.90906583000,28.75960000000
106.13483232000,-5.90906031000,28.40740000000
106.13754211000,-5.90905477000,27.71550000000
106.14025190000,-5.90904921000,27.82510000000
106.14296169000,-5.90904365000,27.64990000000
106.14567147000,-5.90903807000,27.95050000000
106.14838126000,-5.90903247000,28.40360000000
106.15109104000,-5.90902687000,27.45090000000
106.15380082000,-5.90902125000,27.98960000000
106.15651059000,-5.90901562000,27.90880000000
106.15922036000,-5.90900997000,28.12650000000
106.16193013000,-5.90900431000,27.95180000000
106.16463990000,-5.90899864000,27.52380000000
106.16734967000,-5.90899295000,27.61980000000
106.17005943000,-5.90898726000,27.68770000000
106.17276919000,-5.90898154000,28.11040000000
106.17547894000,-5.90897582000,28.44820000000
106.17818870000,-5.90897008000,28.15930000000
106.18089845000,-5.90896433000,27.61120000000
106.18360820000,-5.90895856000,28.06970000000
106.12697445000,-5.90934764000,28.08920000000
106.12968425000,-5.90934213000,28.40110000000
106.13239405000,-5.90933662000,28.92330000000
106.13510385000,-5.90933109000,28.28230000000
106.13781364000,-5.90932555000,27.84520000000
106.14052344000,-5.90931999000,28.02230000000
106.14323322000,-5.90931443000,27.61140000000
106.14594301000,-5.90930884000,28.05020000000
106.14865280000,-5.90930325000,28.10320000000
106.15136258000,-5.90929764000,27.57460000000
106.15407236000,-5.90929202000,27.84070000000
106.15678213000,-5.90928639000,27.86020000000
106.15949191000,-5.90928074000,27.99220000000
106.16220168000,-5.90927508000,27.74640000000
106.16491144000,-5.90926941000,27.56870000000
106.16762121000,-5.90926372000,27.54580000000
106.17033097000,-5.90925802000,27.99680000000
106.17304073000,-5.90925230000,28.12310000000
106.17575049000,-5.90924658000,28.43140000000
106.17846025000,-5.90924084000,28.26630000000
106.18117000000,-5.90923509000,27.83260000000
106.12453617000,-5.90962391000,28.21110000000
106.12724598000,-5.90961842000,28.00510000000
106.12995578000,-5.90961292000,28.29020000000
106.13266558000,-5.90960740000,28.92590000000
106.13537538000,-5.90960187000,28.31010000000
106.13808518000,-5.90959633000,27.93720000000
106.14079497000,-5.90959077000,28.14150000000
106.14350476000,-5.90958520000,27.62890000000
106.14621455000,-5.90957962000,27.98180000000
106.14892433000,-5.90957403000,27.72310000000
106.15163412000,-5.90956842000,27.66820000000
106.15434390000,-5.90956279000,27.69210000000
106.15705367000,-5.90955716000,28.07520000000
106.15976345000,-5.90955151000,27.76960000000
106.16247322000,-5.90954585000,27.80860000000
106.16518299000,-5.90954017000,27.69900000000
106.16789276000,-5.90953448000,27.63880000000
106.17060252000,-5.90952878000,28.26130000000
106.17331228000,-5.90952307000,28.14320000000
106.17602204000,-5.90951734000,28.49920000000
106.17873180000,-5.90951160000,28.23110000000
106.18144155000,-5.90950584000,28.21390000000
106.12480770000,-5.90989470000,27.98960000000
106.12751751000,-5.90988921000,27.95550000000
106.13022731000,-5.90988371000,28.24400000000
106.13293712000,-5.90987819000,28.87400000000
106.13564691000,-5.90987266000,28.29970000000
106.13835671000,-5.90986711000,28.08970000000
106.14106650000,-5.90986155000,28.17440000000
106.14377630000,-5.90985598000,27.76470000000
106.14648609000,-5.90985040000,27.76510000000
106.14919587000,-5.90984480000,27.56220000000
106.15190565000,-5.90983919000,27.80910000000
106.15461544000,-5.90983357000,27.73220000000
106.15732521000,-5.90982793000,28.29240000000
106.16003499000,-5.90982228000,27.68110000000
106.16274476000,-5.90981661000,28.02250000000
106.16545453000,-5.90981094000,27.88990000000
106.16816430000,-5.90980525000,27.83090000000
106.17087407000,-5.90979954000,28.14320000000
106.17358383000,-5.90979383000,28.31170000000
106.17629359000,-5.90978810000,28.38180000000
106.17900335000,-5.90978235000,28.11310000000
106.18171310000,-5.90977660000,28.18710000000
106.12507923000,-5.91016549000,28.05570000000
106.12778904000,-5.91016000000,28.11030000000
106.13049884000,-5.91015449000,28.36980000000
106.13320865000,-5.91014897000,28.75700000000
106.13591845000,-5.91014344000,28.23730000000
106.13862824000,-5.91013789000,28.17670000000
106.14133804000,-5.91013233000,28.11820000000
106.14404783000,-5.91012676000,27.95270000000
106.14675762000,-5.91012117000,27.51910000000
106.14946741000,-5.91011558000,27.58310000000
106.15217719000,-5.91010996000,28.06150000000
106.15488698000,-5.91010434000,27.68550000000
106.15759676000,-5.91009870000,28.32630000000
106.16030653000,-5.91009305000,27.75580000000
106.16301631000,-5.91008738000,28.18720000000
106.16572608000,-5.91008170000,27.98400000000
106.16843585000,-5.91007601000,28.10410000000
106.17114561000,-5.91007031000,28.01130000000
106.17385538000,-5.91006459000,28.29670000000
106.17656514000,-5.91005886000,28.12140000000
106.17927490000,-5.91005311000,27.95900000000
106.18198465000,-5.91004735000,27.89280000000
106.12535076000,-5.91043628000,28.26750000000
106.12806057000,-5.91043079000,28.36280000000
106.13077038000,-5.91042528000,28.50270000000
106.13348018000,-5.91041976000,28.61790000000
106.13618998000,-5.91041422000,28.21220000000
106.13889978000,-5.91040867000,28.07310000000
106.14160958000,-5.91040311000,28.02350000000
106.14431937000,-5.91039754000,28.07260000000
106.14702916000,-5.91039195000,27.44210000000
106.14973895000,-5.91038635000,27.78170000000
106.15244873000,-5.91038074000,28.27890000000
106.15515852000,-5.91037511000,27.53410000000
106.15786830000,-5.91036947000,28.34820000000
106.16057808000,-5.91036382000,27.66820000000
106.16328785000,-5.91035815000,28.10640000000
106.16599762000,-5.91035247000,27.97780000000
106.16870739000,-5.91034677000,28.36180000000
106.17141716000,-5.91034107000,28.20220000000
106.17412692000,-5.91033535000,28.07030000000
106.17683669000,-5.91032962000,27.99360000000
106.17954645000,-5.91032387000,27.86110000000
106.18225620000,-5.91031811000,27.73870000000
106.12562229000,-5.91070707000,28.46350000000
106.12833210000,-5.91070157000,28.42750000000
106.13104191000,-5.91069606000,28.53360000000
106.13375171000,-5.91069054000,28.54100000000
106.13646151000,-5.91068501000,28.24900000000
106.13917131000,-5.91067946000,27.78280000000
106.14188111000,-5.91067389000,27.86220000000
106.14459091000,-5.91066832000,28.02190000000
106.14730070000,-5.91066273000,27.60370000000
106.15001049000,-5.91065713000,27.98400000000
106.15272027000,-5.91065151000,28.31170000000
106.15543006000,-5.91064588000,27.53150000000
106.15813984000,-5.91064024000,28.37930000000
106.16084962000,-5.91063458000,27.50840000000
106.16355939000,-5.91062891000,27.85750000000
106.16626917000,-5.91062323000,27.96790000000
106.16897894000,-5.91061754000,28.39100000000
106.17168871000,-5.91061183000,28.30620000000
106.17439847000,-5.91060611000,27.93910000000
106.17710824000,-5.91060037000,27.98470000000
106.17981800000,-5.91059463000,27.92680000000
106.18252775000,-5.91058887000,27.88720000000
106.12589382000,-5.91097786000,28.55370000000
106.12860363000,-5.91097236000,28.36040000000
106.13131344000,-5.91096685000,28.61500000000
106.13402324000,-5.91096133000,28.50000000000
106.13673305000,-5.91095579000,28.22390000000
106.13944285000,-5.91095024000,27.67870000000
106.14215265000,-5.91094467000,27.85110000000
106.14486244000,-5.91093909000,27.92280000000
106.14757224000,-5.91093350000,27.71160000000
106.15028203000,-5.91092790000,28.06020000000
106.15299181000,-5.91092228000,28.06640000000
106.15570160000,-5.91091665000,27.72500000000
106.15841138000,-5.91091101000,28.14710000000
106.16112116000,-5.91090535000,27.61540000000
106.16383094000,-5.91089968000,27.80910000000
106.16654071000,-5.91089400000,27.97460000000
106.16925049000,-5.91088830000,28.32870000000
106.17196025000,-5.91088259000,28.11980000000
106.17467002000,-5.91087687000,27.95750000000
106.17737979000,-5.91087113000,27.99530000000
106.18008955000,-5.91086538000,27.92780000000
106.18279931000,-5.91085962000,28.05690000000
106.12616535000,-5.91124865000,28.62550000000
106.12887516000,-5.91124315000,28.35090000000
106.13158497000,-5.91123764000,28.72070000000
106.13429478000,-5.91123211000,28.51780000000
106.13700458000,-5.91122657000,28.04980000000
106.13971438000,-5.91122102000,27.84230000000
106.14242418000,-5.91121545000,28.00230000000
106.14513398000,-5.91120987000,27.88160000000
106.14784377000,-5.91120428000,27.68820000000
106.15055357000,-5.91119867000,28.05420000000
106.15326335000,-5.91119306000,28.04690000000
106.15597314000,-5.91118742000,27.87620000000
106.15868292000,-5.91118178000,27.87820000000
106.16139271000,-5.91117612000,27.87700000000
106.16410248000,-5.91117045000,28.20280000000
106.16681226000,-5.91116476000,28.00520000000
106.16952203000,-5.91115906000,28.07520000000
106.17223180000,-5.91115335000,27.94460000000
106.17494157000,-5.91114763000,28.08260000000
106.17765134000,-5.91114189000,28.00300000000
106.18036110000,-5.91113614000,27.91580000000
106.18307086000,-5.91113038000,28.02350000000
106.12643688000,-5.91151944000,28.55190000000
106.12914669000,-5.91151394000,28.53780000000
106.13185650000,-5.91150842000,28.75750000000
106.13456631000,-5.91150289000,28.59010000000
106.13727612000,-5.91149735000,27.74100000000
106.13998592000,-5.91149180000,28.31300000000
106.14269572000,-5.91148623000,28.10360000000
106.14540552000,-5.91148065000,27.91160000000
106.14811531000,-5.91147506000,27.90980000000
106.15082511000,-5.91146945000,28.01800000000
106.15353490000,-5.91146383000,28.30340000000
106.15624468000,-5.91145819000,27.80650000000
106.15895447000,-5.91145255000,27.72630000000
106.16166425000,-5.91144689000,28.16840000000
106.16437403000,-5.91144121000,28.49900000000
106.16708381000,-5.91143553000,28.02510000000
106.16979358000,-5.91142983000,27.83050000000
106.17250335000,-5.91142412000,27.95970000000
106.17521312000,-5.91141839000,28.32890000000
106.17792289000,-5.91141265000,27.88230000000
106.18063265000,-5.91140690000,28.02080000000
106.18334241000,-5.91140113000,27.73910000000
106.12670841000,-5.91179023000,28.36600000000
106.12941822000,-5.91178472000,28.75950000000
106.13212804000,-5.91177921000,28.66780000000
106.13483784000,-5.91177368000,28.62230000000
106.13754765000,-5.91176813000,27.65860000000
106.14025745000,-5.91176258000,28.64810000000
106.14296726000,-5.91175701000,28.00900000000
106.14567706000,-5.91175143000,28.04580000000
106.14838685000,-5.91174583000,28.03180000000
106.15109665000,-5.91174022000,27.86760000000
106.15380644000,-5.91173460000,28.44730000000
106.15651622000,-5.91172896000,27.72650000000
106.15922601000,-5.91172332000,27.73410000000
106.16193579000,-5.91171765000,28.31420000000
106.16464557000,-5.91171198000,28.24740000000
106.16735535000,-5.91170629000,28.03350000000
106.17006513000,-5.91170059000,27.81830000000
106.17277490000,-5.91169488000,28.18280000000
106.17548467000,-5.91168915000,28.55890000000
106.17819444000,-5.91168341000,27.82330000000
106.18090420000,-5.91167765000,28.20340000000
