Longitude,Latitude
106.16713337000,-5.93504156000
106.16740436000,-5.93504099000
106.16767535000,-5.93504042000
106.16794634000,-5.93503985000
106.16821733000,-5.93503927000
106.16848831000,-5.93503870000
106.16875930000,-5.93503813000
106.16903029000,-5.93503756000
106.14301580000,-5.93536324000
106.16198514000,-5.93532373000
106.16225613000,-5.93532316000
106.16252712000,-5.93532259000
106.16279811000,-5.93532202000
106.16306910000,-5.93532145000
106.16334009000,-5.93532088000
106.16361108000,-5.93532031000
106.16442405000,-5.93531860000
106.16469504000,-5.93531803000
106.16496603000,-5.93531746000
106.16523702000,-5.93531689000
106.16550801000,-5.93531632000
106.16577899000,-5.93531575000
106.16604998000,-5.93531518000
106.16632097000,-5.93531461000
106.16659196000,-5.93531404000
106.16686295000,-5.93531347000
106.16713394000,-5.93531289000
106.16740493000,-5.93531232000
106.16767592000,-5.93531175000
106.16794691000,-5.93531118000
106.16821790000,-5.93531061000
106.16848889000,-5.93531003000
106.16875988000,-5.93530946000
106.14274537000,-5.93563514000
106.14301636000,-5.93563458000
106.14328735000,-5.93563402000
106.16171472000,-5.93559563000
106.16198571000,-5.93559507000
106.16225670000,-5.93559450000
106.16252769000,-5.93559393000
106.16279868000,-5.93559336000
106.16306967000,-5.93559279000
106.16334066000,-5.93559222000
106.16361165000,-5.93559165000
106.16388264000,-5.93559108000
106.16415363000,-5.93559051000
106.16442462000,-5.93558994000
106.16469561000,-5.93558937000
106.16496660000,-5.93558880000
106.16523759000,-5.93558823000
106.16550858000,-5.93558766000
106.16577956000,-5.93558708000
106.16605055000,-5.93558651000
106.16632154000,-5.93558594000
106.16659253000,-5.93558537000
106.16686352000,-5.93558480000
106.16713451000,-5.93558423000
106.16740550000,-5.93558366000
106.16767649000,-5.93558308000
106.16794748000,-5.93558251000
106.16821847000,-5.93558194000
106.16848946000,-5.93558137000
106.16876045000,-5.93558080000
106.14274593000,-5.93590647000
106.14301692000,-5.93590591000
106.14328791000,-5.93590535000
106.14355890000,-5.93590479000
106.14382989000,-5.93590423000
106.16117331000,-5.93586811000
106.16144430000,-5.93586754000
106.16171529000,-5.93586697000
106.16198628000,-5.93586640000
106.16225727000,-5.93586583000
106.16252826000,-5.93586526000
106.16279925000,-5.93586469000
106.16307024000,-5.93586412000
106.16334123000,-5.93586355000
106.16361222000,-5.93586298000
106.16388321000,-5.93586241000
106.16415420000,-5.93586184000
106.16442519000,-5.93586127000
106.16469618000,-5.93586070000
106.16496717000,-5.93586013000
106.16523816000,-5.93585956000
106.16550915000,-5.93585899000
106.16578014000,-5.93585842000
106.16605112000,-5.93585785000
106.16632211000,-5.93585728000
106.16659310000,-5.93585670000
106.16686409000,-5.93585613000
106.16713508000,-5.93585556000
106.16740607000,-5.93585499000
106.16767706000,-5.93585442000
106.16794805000,-5.93585385000
106.16821904000,-5.93585327000
106.14328847000,-5.93617669000
106.14355946000,-5.93617613000
106.14383045000,-5.93617557000
106.14410144000,-5.93617501000
106.16090289000,-5.93614001000
106.16117388000,-5.93613944000
106.16144487000,-5.93613887000
106.16171586000,-5.93613830000
106.16198685000,-5.93613773000
106.16225784000,-5.93613716000
106.16252883000,-5.93613659000
106.16279982000,-5.93613603000
106.16307081000,-5.93613546000
106.16334180000,-5.93613489000
106.16361279000,-5.93613432000
106.16388378000,-5.93613375000
106.16415477000,-5.93613318000
106.16442576000,-5.93613261000
106.16469675000,-5.93613203000
106.16496774000,-5.93613146000
106.16523873000,-5.93613089000
106.16550972000,-5.93613032000
106.16578071000,-5.93612975000
106.16605170000,-5.93612918000
106.16632268000,-5.93612861000
106.16659367000,-5.93612804000
106.16686466000,-5.93612747000
106.16713565000,-5.93612690000
106.16740664000,-5.93612632000
106.16767763000,-5.93612575000
106.16794862000,-5.93612518000
106.14328903000,-5.93644803000
106.14356002000,-5.93644747000
106.14383101000,-5.93644691000
106.14410200000,-5.93644635000
106.16009048000,-5.93641305000
106.16036147000,-5.93641248000
106.16063246000,-5.93641191000
106.16090345000,-5.93641134000
106.16117444000,-5.93641077000
106.16144544000,-5.93641021000
106.16171643000,-5.93640964000
106.16198742000,-5.93640907000
106.16225841000,-5.93640850000
106.16252940000,-5.93640793000
106.16280039000,-5.93640736000
106.16307138000,-5.93640679000
106.16334237000,-5.93640622000
106.16361336000,-5.93640565000
106.16388435000,-5.93640508000
106.16415534000,-5.93640451000
106.16442633000,-5.93640394000
106.16469732000,-5.93640337000
106.16496831000,-5.93640280000
106.16523930000,-5.93640223000
106.16551029000,-5.93640166000
106.16578128000,-5.93640109000
106.16605227000,-5.93640051000
106.16632326000,-5.93639994000
106.16659425000,-5.93639937000
106.16686523000,-5.93639880000
106.16713622000,-5.93639823000
106.16740721000,-5.93639766000
106.14328959000,-5.93671936000
106.14356058000,-5.93671880000
106.15954907000,-5.93668552000
106.15982006000,-5.93668495000
106.16009105000,-5.93668438000
106.16036204000,-5.93668381000
106.16063303000,-5.93668325000
106.16090402000,-5.93668268000
106.16117501000,-5.93668211000
106.16144600000,-5.93668154000
106.16171699000,-5.93668097000
106.16198798000,-5.93668040000
106.16225897000,-5.93667983000
106.16252996000,-5.93667926000
106.16280095000,-5.93667869000
106.16307195000,-5.93667812000
106.16334294000,-5.93667755000
106.16361393000,-5.93667698000
106.16388492000,-5.93667641000
106.16415591000,-5.93667584000
106.16442690000,-5.93667527000
106.16551086000,-5.93667299000
106.16578185000,-5.93667242000
106.16605284000,-5.93667185000
106.16632383000,-5.93667128000
106.16659482000,-5.93667071000
106.16686581000,-5.93667013000
106.16713680000,-5.93666956000
106.14301915000,-5.93699126000
106.14329015000,-5.93699070000
106.14356114000,-5.93699014000
106.14383213000,-5.93698958000
106.15792369000,-5.93696026000
106.15873666000,-5.93695856000
106.15900766000,-5.93695799000
106.15927865000,-5.93695742000
106.15954964000,-5.93695685000
106.15982063000,-5.93695629000
106.16009162000,-5.93695572000
106.16036261000,-5.93695515000
106.16063360000,-5.93695458000
106.16090459000,-5.93695401000
106.16117558000,-5.93695344000
106.16144657000,-5.93695287000
106.16171756000,-5.93695230000
106.16198855000,-5.93695174000
106.16225954000,-5.93695117000
106.16253053000,-5.93695060000
106.16280152000,-5.93695003000
106.16307251000,-5.93694946000
106.16334350000,-5.93694889000
106.16361449000,-5.93694832000
106.16388549000,-5.93694775000
106.16415648000,-5.93694718000
106.16442747000,-5.93694661000
106.16605341000,-5.93694318000
106.16659539000,-5.93694204000
106.16686638000,-5.93694147000
106.14274872000,-5.93726315000
106.14301971000,-5.93726259000
106.14329071000,-5.93726203000
106.14356170000,-5.93726147000
106.14383269000,-5.93726091000
106.15819525000,-5.93723103000
106.15846624000,-5.93723046000
106.15873723000,-5.93722989000
106.15900822000,-5.93722932000
106.15927921000,-5.93722876000
106.15955020000,-5.93722819000
106.15982120000,-5.93722762000
106.16009219000,-5.93722705000
106.16036318000,-5.93722648000
106.16063417000,-5.93722591000
106.16090516000,-5.93722535000
106.16117615000,-5.93722478000
106.16144714000,-5.93722421000
106.16171813000,-5.93722364000
106.16198912000,-5.93722307000
106.16226011000,-5.93722250000
106.16253110000,-5.93722193000
106.16280209000,-5.93722136000
106.16307308000,-5.93722079000
106.16334407000,-5.93722022000
106.16361506000,-5.93721965000
106.16388605000,-5.93721908000
106.16415705000,-5.93721851000
106.16442804000,-5.93721794000
106.14274928000,-5.93753449000
106.14302027000,-5.93753393000
106.14329127000,-5.93753337000
106.14356226000,-5.93753281000
106.15819582000,-5.93750236000
106.15846681000,-5.93750179000
106.15873780000,-5.93750123000
106.15900879000,-5.93750066000
106.15927978000,-5.93750009000
106.15955077000,-5.93749952000
106.15982176000,-5.93749895000
106.16009275000,-5.93749839000
106.16036374000,-5.93749782000
106.16063474000,-5.93749725000
106.16090573000,-5.93749668000
106.16117672000,-5.93749611000
106.16144771000,-5.93749554000
106.16171870000,-5.93749497000
106.16198969000,-5.93749440000
106.16226068000,-5.93749383000
106.16253167000,-5.93749326000
106.16280266000,-5.93749270000
106.16307365000,-5.93749213000
106.16334464000,-5.93749156000
106.16361563000,-5.93749099000
106.16388662000,-5.93749042000
106.16415761000,-5.93748985000
106.14166587000,-5.93780806000
106.14220785000,-5.93780695000
106.14274984000,-5.93780583000
106.14302083000,-5.93780527000
106.14329183000,-5.93780471000
106.14356282000,-5.93780415000
106.15792539000,-5.93777426000
106.15819638000,-5.93777370000
106.15846737000,-5.93777313000
106.15873837000,-5.93777256000
106.15900936000,-5.93777199000
106.15928035000,-5.93777142000
106.15955134000,-5.93777086000
106.15982233000,-5.93777029000
106.16009332000,-5.93776972000
106.16036431000,-5.93776915000
106.16063530000,-5.93776858000
106.16090629000,-5.93776801000
106.16117729000,-5.93776745000
106.16144828000,-5.93776688000
106.16171927000,-5.93776631000
106.16199026000,-5.93776574000
106.16226125000,-5.93776517000
106.16253224000,-5.93776460000
106.16280323000,-5.93776403000
106.16307422000,-5.93776346000
106.16334521000,-5.93776289000
106.14193742000,-5.93807884000
106.14220841000,-5.93807828000
106.14247941000,-5.93807772000
106.14275040000,-5.93807716000
106.14302139000,-5.93807660000
106.15765497000,-5.93804616000
106.15792596000,-5.93804560000
106.15819695000,-5.93804503000
106.15846794000,-5.93804446000
106.15873893000,-5.93804389000
106.15900992000,-5.93804333000
106.15928092000,-5.93804276000
106.15955191000,-5.93804219000
106.15982290000,-5.93804162000
106.16009389000,-5.93804105000
106.16036488000,-5.93804049000
106.16063587000,-5.93803992000
106.16090686000,-5.93803935000
106.16117785000,-5.93803878000
106.16144884000,-5.93803821000
106.16171984000,-5.93803764000
106.16199083000,-5.93803707000
106.16226182000,-5.93803650000
106.16253281000,-5.93803593000
106.14193798000,-5.93835018000
106.14220897000,-5.93834962000
106.14247997000,-5.93834906000
106.15765553000,-5.93831750000
106.15792653000,-5.93831693000
106.15819752000,-5.93831636000
106.15846851000,-5.93831580000
106.15873950000,-5.93831523000
106.15901049000,-5.93831466000
106.15928148000,-5.93831409000
106.15955247000,-5.93831353000
106.15982347000,-5.93831296000
106.16009446000,-5.93831239000
106.16036545000,-5.93831182000
106.16063644000,-5.93831125000
106.16090743000,-5.93831068000
106.16117842000,-5.93831011000
106.16144941000,-5.93830954000
106.16172040000,-5.93830898000
106.16199140000,-5.93830841000
106.16226239000,-5.93830784000
106.14166755000,-5.93862207000
106.14193854000,-5.93862151000
106.14220953000,-5.93862095000
106.15765610000,-5.93858883000
106.15792709000,-5.93858827000
106.15819808000,-5.93858770000
106.15846908000,-5.93858713000
106.15874007000,-5.93858656000
106.15901106000,-5.93858600000
106.15928205000,-5.93858543000
106.15955304000,-5.93858486000
106.15982403000,-5.93858429000
106.16009502000,-5.93858372000
106.16036602000,-5.93858315000
106.16063701000,-5.93858259000
106.16090800000,-5.93858202000
106.16117899000,-5.93858145000
106.16144998000,-5.93858088000
106.16172097000,-5.93858031000
106.16199196000,-5.93857974000
106.16226296000,-5.93857917000
106.14166810000,-5.93889341000
106.15792766000,-5.93885960000
106.15819865000,-5.93885903000
106.15846964000,-5.93885847000
106.15874063000,-5.93885790000
106.15901163000,-5.93885733000
106.15928262000,-5.93885676000
106.15955361000,-5.93885619000
106.15982460000,-5.93885563000
106.16009559000,-5.93885506000
106.16036658000,-5.93885449000
106.16063758000,-5.93885392000
106.16090857000,-5.93885335000
106.16117956000,-5.93885278000
106.16145055000,-5.93885221000
106.16172154000,-5.93885164000
106.16199253000,-5.93885107000
106.15819922000,-5.93913037000
106.15847021000,-5.93912980000
106.15874120000,-5.93912923000
106.15901219000,-5.93912866000
106.15928319000,-5.93912810000
106.15955418000,-5.93912753000
106.15982517000,-5.93912696000
106.16009616000,-5.93912639000
106.16036715000,-5.93912582000
106.16063814000,-5.93912525000
106.16090914000,-5.93912468000
106.16118013000,-5.93912412000
106.16145112000,-5.93912355000
106.16172211000,-5.93912298000
106.15819978000,-5.93940170000
106.15847078000,-5.93940113000
106.15874177000,-5.93940057000
106.15901276000,-5.93940000000
106.15928375000,-5.93939943000
106.15955474000,-5.93939886000
106.15982574000,-5.93939829000
106.16009673000,-5.93939773000
106.16036772000,-5.93939716000
106.16063871000,-5.93939659000
106.16090970000,-5.93939602000
106.16118070000,-5.93939545000
106.16145169000,-5.93939488000
106.14410872000,-5.93970238000
106.14437972000,-5.93970181000
106.14465071000,-5.93970125000
106.14492170000,-5.93970069000
106.14519270000,-5.93970013000
106.14546369000,-5.93969957000
106.15820035000,-5.93967304000
106.15847134000,-5.93967247000
106.15874234000,-5.93967190000
106.15901333000,-5.93967133000
106.15928432000,-5.93967076000
106.15955531000,-5.93967020000
106.15982630000,-5.93966963000
106.16009730000,-5.93966906000
106.16036829000,-5.93966849000
106.16063928000,-5.93966792000
106.16091027000,-5.93966735000
106.16118126000,-5.93966678000
106.16145226000,-5.93966621000
106.16172325000,-5.93966565000
106.14248332000,-5.93997707000
106.14275431000,-5.93997651000
106.14302531000,-5.93997595000
106.14329630000,-5.93997539000
106.14356730000,-5.93997483000
106.14383829000,-5.93997427000
106.14410928000,-5.93997371000
106.14438028000,-5.93997315000
106.14465127000,-5.93997259000
106.14492226000,-5.93997203000
106.14519326000,-5.93997147000
106.14546425000,-5.93997091000
106.14573524000,-5.93997034000
106.15820092000,-5.93994437000
106.15847191000,-5.93994380000
106.15874290000,-5.93994324000
106.15901390000,-5.93994267000
106.15928489000,-5.93994210000
106.15955588000,-5.93994153000
106.15982687000,-5.93994096000
106.16009786000,-5.93994039000
106.16036886000,-5.93993983000
106.16063985000,-5.93993926000
106.16091084000,-5.93993869000
106.16118183000,-5.93993812000
106.16145282000,-5.93993755000
106.14275487000,-5.94024785000
106.14302587000,-5.94024729000
106.14329686000,-5.94024673000
106.14356786000,-5.94024617000
106.14383885000,-5.94024561000
106.14410984000,-5.94024505000
106.14438084000,-5.94024449000
106.14465183000,-5.94024392000
106.14492282000,-5.94024336000
106.14519382000,-5.94024280000
106.14546481000,-5.94024224000
106.14573581000,-5.94024168000
106.14600680000,-5.94024112000
106.15793049000,-5.94021627000
106.15820149000,-5.94021571000
106.15847248000,-5.94021514000
106.15874347000,-5.94021457000
106.15901446000,-5.94021400000
106.15928545000,-5.94021343000
106.15955645000,-5.94021287000
106.15982744000,-5.94021230000
106.16009843000,-5.94021173000
106.16036942000,-5.94021116000
106.16064042000,-5.94021059000
106.16091141000,-5.94021002000
106.16118240000,-5.94020945000
106.16145339000,-5.94020888000
106.14329742000,-5.94051806000
106.14356842000,-5.94051750000
106.14383941000,-5.94051694000
106.14411040000,-5.94051638000
106.14438140000,-5.94051582000
106.14465239000,-5.94051526000
106.14492339000,-5.94051470000
106.14519438000,-5.94051414000
106.14546537000,-5.94051358000
106.14573637000,-5.94051302000
106.14600736000,-5.94051245000
106.14627835000,-5.94051189000
106.15766007000,-5.94048817000
106.15793106000,-5.94048761000
106.15820205000,-5.94048704000
106.15847304000,-5.94048647000
106.15874404000,-5.94048590000
106.15901503000,-5.94048534000
106.15928602000,-5.94048477000
106.15955701000,-5.94048420000
106.15982801000,-5.94048363000
106.16009900000,-5.94048306000
106.16036999000,-5.94048249000
106.16064098000,-5.94048192000
106.16091198000,-5.94048136000
106.16118297000,-5.94048079000
106.16145396000,-5.94048022000
106.14383997000,-5.94078828000
106.14438196000,-5.94078716000
106.14465295000,-5.94078660000
106.14492395000,-5.94078604000
106.14519494000,-5.94078547000
106.14546593000,-5.94078491000
106.14573693000,-5.94078435000
106.14600792000,-5.94078379000
106.14627892000,-5.94078323000
106.14654991000,-5.94078267000
106.14898885000,-5.94077760000
106.14925985000,-5.94077704000
106.14980183000,-5.94077591000
106.15061481000,-5.94077422000
106.15088581000,-5.94077366000
106.15793163000,-5.94075894000
106.15820262000,-5.94075837000
106.15847361000,-5.94075781000
106.15874460000,-5.94075724000
106.15901560000,-5.94075667000
106.15928659000,-5.94075610000
106.15955758000,-5.94075553000
106.15982858000,-5.94075497000
106.16009957000,-5.94075440000
106.16037056000,-5.94075383000
106.16064155000,-5.94075326000
106.16118354000,-5.94075212000
106.14519550000,-5.94105681000
106.14546649000,-5.94105625000
106.14573749000,-5.94105569000
106.14600848000,-5.94105512000
106.14627948000,-5.94105456000
106.14655047000,-5.94105400000
106.14682146000,-5.94105344000
106.14736345000,-5.94105231000
106.14763445000,-5.94105175000
106.14790544000,-5.94105119000
106.14817643000,-5.94105063000
106.14844743000,-5.94105006000
106.14871842000,-5.94104950000
106.14898942000,-5.94104894000
106.14926041000,-5.94104837000
106.14953140000,-5.94104781000
106.14980240000,-5.94104725000
106.15007339000,-5.94104668000
106.15034438000,-5.94104612000
106.15061538000,-5.94104555000
106.15088637000,-5.94104499000
106.15115736000,-5.94104443000
106.15142836000,-5.94104386000
106.15224134000,-5.94104217000
106.15251233000,-5.94104160000
106.15793219000,-5.94103028000
106.15820319000,-5.94102971000
106.15847418000,-5.94102914000
106.15874517000,-5.94102857000
106.15901616000,-5.94102800000
106.15928716000,-5.94102744000
106.15955815000,-5.94102687000
106.15982914000,-5.94102630000
106.14546706000,-5.94132758000
106.14573805000,-5.94132702000
106.14600904000,-5.94132646000
106.14628004000,-5.94132590000
106.14655103000,-5.94132534000
106.14682203000,-5.94132477000
106.14709302000,-5.94132421000
106.14736401000,-5.94132365000
106.14763501000,-5.94132309000
106.14790600000,-5.94132252000
106.14817700000,-5.94132196000
106.14844799000,-5.94132140000
106.14871898000,-5.94132084000
106.14898998000,-5.94132027000
106.14926097000,-5.94131971000
106.14953197000,-5.94131915000
106.14980296000,-5.94131858000
106.15007395000,-5.94131802000
106.15034495000,-5.94131745000
106.15061594000,-5.94131689000
106.15088693000,-5.94131633000
106.15115793000,-5.94131576000
106.15142892000,-5.94131520000
106.15169991000,-5.94131463000
106.15197091000,-5.94131407000
106.15224190000,-5.94131350000
106.15251290000,-5.94131294000
106.15278389000,-5.94131237000
106.15766177000,-5.94130218000
106.15793276000,-5.94130161000
106.15820375000,-5.94130104000
106.15847475000,-5.94130048000
106.15874574000,-5.94129991000
106.15901673000,-5.94129934000
106.15928773000,-5.94129877000
106.15955872000,-5.94129820000
106.14628060000,-5.94159723000
106.14655159000,-5.94159667000
106.14682259000,-5.94159611000
106.14709358000,-5.94159555000
106.14736458000,-5.94159498000
106.14763557000,-5.94159442000
106.14790656000,-5.94159386000
106.14817756000,-5.94159330000
106.14844855000,-5.94159273000
106.14871955000,-5.94159217000
106.14899054000,-5.94159161000
106.14926153000,-5.94159104000
106.14953253000,-5.94159048000
106.14980352000,-5.94158992000
106.15007452000,-5.94158935000
106.15034551000,-5.94158879000
106.15061650000,-5.94158822000
106.15088750000,-5.94158766000
106.15115849000,-5.94158710000
106.15142949000,-5.94158653000
106.15170048000,-5.94158597000
106.15197147000,-5.94158540000
106.15224247000,-5.94158484000
106.15251346000,-5.94158427000
106.15278445000,-5.94158371000
106.15766233000,-5.94157351000
106.15793333000,-5.94157295000
106.15820432000,-5.94157238000
106.15847531000,-5.94157181000
106.15874631000,-5.94157124000
106.15901730000,-5.94157067000
106.15928829000,-5.94157010000
106.14655215000,-5.94186801000
106.14682315000,-5.94186745000
106.14709414000,-5.94186688000
106.14736514000,-5.94186632000
106.14763613000,-5.94186576000
106.14790713000,-5.94186519000
106.14817812000,-5.94186463000
106.14844911000,-5.94186407000
106.14872011000,-5.94186351000
106.14899110000,-5.94186294000
106.14926210000,-5.94186238000
106.14953309000,-5.94186182000
106.14980409000,-5.94186125000
106.15007508000,-5.94186069000
106.15034607000,-5.94186012000
106.15061707000,-5.94185956000
106.15088806000,-5.94185900000
106.15115906000,-5.94185843000
106.15143005000,-5.94185787000
106.15170104000,-5.94185730000
106.15197204000,-5.94185674000
106.15224303000,-5.94185617000
106.15793389000,-5.94184428000
106.15820489000,-5.94184371000
106.15847588000,-5.94184314000
106.15874687000,-5.94184258000
106.15901787000,-5.94184201000
106.15928886000,-5.94184144000
106.14709471000,-5.94213822000
106.14736570000,-5.94213766000
106.14763669000,-5.94213709000
106.14790769000,-5.94213653000
106.14817868000,-5.94213597000
106.14844968000,-5.94213540000
106.14872067000,-5.94213484000
106.14899167000,-5.94213428000
106.14926266000,-5.94213371000
106.14953365000,-5.94213315000
106.14980465000,-5.94213259000
106.15007564000,-5.94213202000
106.15034664000,-5.94213146000
106.15061763000,-5.94213090000
106.15088862000,-5.94213033000
106.15115962000,-5.94212977000
106.15143061000,-5.94212920000
106.15170161000,-5.94212864000
106.15197260000,-5.94212807000
106.15224359000,-5.94212751000
106.15793446000,-5.94211561000
106.15820546000,-5.94211505000
106.15847645000,-5.94211448000
106.15874744000,-5.94211391000
106.14736626000,-5.94240899000
106.14763726000,-5.94240843000
106.14790825000,-5.94240787000
106.14817924000,-5.94240730000
106.14845024000,-5.94240674000
106.14872123000,-5.94240618000
106.14899223000,-5.94240561000
106.14926322000,-5.94240505000
106.14953422000,-5.94240449000
106.14980521000,-5.94240392000
106.15007621000,-5.94240336000
106.15034720000,-5.94240279000
106.15061819000,-5.94240223000
106.15088919000,-5.94240167000
106.15116018000,-5.94240110000
106.15143118000,-5.94240054000
106.15170217000,-5.94239997000
106.15197316000,-5.94239941000
106.15224416000,-5.94239884000
106.15766404000,-5.94238752000
106.15793503000,-5.94238695000
106.15820602000,-5.94238638000
106.14790881000,-5.94267920000
106.14817981000,-5.94267864000
106.14845080000,-5.94267807000
106.14872180000,-5.94267751000
106.14899279000,-5.94267695000
106.14926379000,-5.94267638000
106.14953478000,-5.94267582000
106.14980577000,-5.94267526000
106.15007677000,-5.94267469000
106.15034776000,-5.94267413000
106.15061876000,-5.94267357000
