longitude,latitude,chla
106.15541881000,-5.90521918000,3.19206000000
106.15812856000,-5.90521354000,3.11062000000
106.16083831000,-5.90520789000,3.16063000000
106.16354806000,-5.90520223000,3.14826000000
106.16625781000,-5.90519655000,3.15204000000
106.16896756000,-5.90519086000,3.11766000000
106.17167730000,-5.90518516000,3.07164000000
106.17438704000,-5.90517945000,3.05382000000
106.17709677000,-5.90517372000,3.02309000000
106.17980651000,-5.90516797000,2.97088000000
106.18251624000,-5.90516222000,2.97080000000
106.12588285000,-5.90555110000,2.85889000000
106.12859264000,-5.90554561000,2.92406000000
106.13130242000,-5.90554010000,2.98081000000
106.13401220000,-5.90553459000,3.02159000000
106.13672198000,-5.90552905000,3.05003000000
106.13943175000,-5.90552351000,3.04089000000
106.14214152000,-5.90551795000,3.05640000000
106.14485129000,-5.90551237000,3.14434000000
106.14756106000,-5.90550679000,3.14351000000
106.15027082000,-5.90550119000,3.14230000000
106.15298059000,-5.90549558000,3.11910000000
106.15569035000,-5.90548995000,3.15994000000
106.15840010000,-5.90548431000,3.10681000000
106.16110985000,-5.90547866000,3.16534000000
106.16381961000,-5.90547300000,3.17715000000
106.16652935000,-5.90546732000,3.15171000000
106.16923910000,-5.90546163000,3.09769000000
106.17194884000,-5.90545592000,3.06441000000
106.17465858000,-5.90545021000,3.06396000000
106.17736832000,-5.90544448000,3.00101000000
106.18007806000,-5.90543873000,3.00476000000
106.18278779000,-5.90543297000,2.94366000000
106.12615438000,-5.90582189000,2.83423000000
106.12886417000,-5.90581640000,2.96982000000
106.13157395000,-5.90581089000,2.95500000000
106.13428373000,-5.90580537000,2.99691000000
106.13699351000,-5.90579983000,3.06666000000
106.13970329000,-5.90579429000,3.07218000000
106.14241306000,-5.90578873000,3.07675000000
106.14512283000,-5.90578315000,3.14188000000
106.14783260000,-5.90577757000,3.13611000000
106.15054236000,-5.90577196000,3.16630000000
106.15325212000,-5.90576635000,3.14391000000
106.15596188000,-5.90576072000,3.18871000000
106.15867164000,-5.90575508000,3.13951000000
106.16138140000,-5.90574943000,3.18192000000
106.16409115000,-5.90574376000,3.12722000000
106.16680090000,-5.90573809000,3.11799000000
106.16951064000,-5.90573239000,3.07335000000
106.17222039000,-5.90572669000,3.06561000000
106.17493013000,-5.90572097000,3.06686000000
106.17763987000,-5.90571523000,3.03630000000
106.18034960000,-5.90570949000,3.02457000000
106.18305934000,-5.90570373000,2.96482000000
106.12642591000,-5.90609268000,2.84297000000
106.12913570000,-5.90608719000,2.93753000000
106.13184548000,-5.90608168000,2.98392000000
106.13455526000,-5.90607615000,3.01834000000
106.13726504000,-5.90607062000,3.06091000000
106.13997482000,-5.90606507000,3.08046000000
106.14268459000,-5.90605951000,3.08151000000
106.14539436000,-5.90605393000,3.15233000000
106.14810413000,-5.90604834000,3.18355000000
106.15081390000,-5.90604274000,3.12543000000
106.15352366000,-5.90603712000,3.17585000000
106.15623342000,-5.90603150000,3.18727000000
106.15894318000,-5.90602585000,3.15505000000
106.16165294000,-5.90602020000,3.17506000000
106.16436269000,-5.90601453000,3.16862000000
106.16707244000,-5.90600885000,3.16666000000
106.16978219000,-5.90600316000,3.08100000000
106.17249193000,-5.90599745000,3.02172000000
106.17520167000,-5.90599173000,3.05606000000
106.17791141000,-5.90598599000,3.02494000000
106.18062115000,-5.90598025000,2.97349000000
106.18333089000,-5.90597449000,2.87719000000
106.12669744000,-5.90636347000,2.87496000000
106.12940722000,-5.90635797000,2.92809000000
106.13211701000,-5.90635246000,3.01467000000
106.13482679000,-5.90634694000,3.04788000000
106.13753657000,-5.90634140000,3.05317000000
106.14024635000,-5.90633585000,3.05262000000
106.14295612000,-5.90633029000,3.07675000000
106.14566590000,-5.90632471000,3.13527000000
106.14837567000,-5.90631912000,3.12870000000
106.15108543000,-5.90631351000,3.12163000000
106.15379520000,-5.90630790000,3.13008000000
106.15650496000,-5.90630227000,3.14547000000
106.15921472000,-5.90629662000,3.16931000000
106.16192448000,-5.90629097000,3.14187000000
106.16463423000,-5.90628530000,3.19618000000
106.16734398000,-5.90627962000,3.13550000000
106.17005373000,-5.90627392000,3.10352000000
106.17276348000,-5.90626821000,3.03489000000
106.17547322000,-5.90626249000,3.03905000000
106.17818296000,-5.90625675000,3.00583000000
106.18089270000,-5.90625100000,2.92915000000
106.18360243000,-5.90624524000,2.89206000000
106.12696896000,-5.90663426000,2.83729000000
106.12967875000,-5.90662876000,2.96189000000
106.13238854000,-5.90662325000,3.01194000000
106.13509832000,-5.90661772000,3.03418000000
106.13780810000,-5.90661218000,3.10779000000
106.14051788000,-5.90660663000,3.08876000000
106.14322766000,-5.90660106000,3.11973000000
106.14593743000,-5.90659549000,3.12981000000
106.14864720000,-5.90658989000,3.15038000000
106.15135697000,-5.90658429000,3.13596000000
106.15406674000,-5.90657867000,3.13817000000
106.15677650000,-5.90657304000,3.12479000000
106.15948626000,-5.90656739000,3.13714000000
106.16219602000,-5.90656174000,3.13650000000
106.16490577000,-5.90655606000,3.16262000000
106.16761553000,-5.90655038000,3.11299000000
106.17032528000,-5.90654468000,3.10916000000
106.17303502000,-5.90653897000,3.07086000000
106.17574477000,-5.90653325000,3.04741000000
106.17845451000,-5.90652751000,2.98318000000
106.18116425000,-5.90652176000,3.00101000000
106.12453070000,-5.90691054000,2.88359000000
106.12724049000,-5.90690505000,2.86420000000
106.12995028000,-5.90689955000,2.94796000000
106.13266007000,-5.90689403000,3.01843000000
106.13536985000,-5.90688850000,3.04037000000
106.13807964000,-5.90688296000,3.05758000000
106.14078942000,-5.90687741000,3.07770000000
106.14349919000,-5.90687184000,3.10738000000
106.14620897000,-5.90686626000,3.13858000000
106.14891874000,-5.90686067000,3.15442000000
106.15162851000,-5.90685506000,3.14481000000
106.15433828000,-5.90684944000,3.14781000000
106.15704804000,-5.90684381000,3.12149000000
106.15975780000,-5.90683816000,3.08723000000
106.16246756000,-5.90683250000,3.15211000000
106.16517732000,-5.90682683000,3.13575000000
106.16788707000,-5.90682115000,3.04985000000
106.17059682000,-5.90681545000,3.13795000000
106.17330657000,-5.90680973000,3.06243000000
106.17601631000,-5.90680401000,3.02643000000
106.17872606000,-5.90679827000,2.99903000000
106.18143580000,-5.90679252000,2.95995000000
106.12480223000,-5.90718133000,2.88621000000
106.12751202000,-5.90717584000,2.82757000000
106.13022181000,-5.90717033000,2.89717000000
106.13293160000,-5.90716482000,2.97367000000
106.13564138000,-5.90715929000,3.00893000000
106.13835117000,-5.90715375000,3.07666000000
106.14106095000,-5.90714819000,3.11741000000
106.14377073000,-5.90714262000,3.11287000000
106.14648050000,-5.90713704000,3.13423000000
106.14919028000,-5.90713144000,3.12778000000
106.15190005000,-5.90712584000,3.12486000000
106.15460981000,-5.90712021000,3.14469000000
106.15731958000,-5.90711458000,3.13073000000
106.16002934000,-5.90710893000,3.10948000000
106.16273910000,-5.90710327000,3.13164000000
106.16544886000,-5.90709760000,3.11850000000
106.16815861000,-5.90709191000,3.09785000000
106.17086837000,-5.90708621000,3.06656000000
106.17357811000,-5.90708049000,3.10412000000
106.17628786000,-5.90707477000,3.05178000000
106.17899760000,-5.90706903000,2.97516000000
106.18170735000,-5.90706327000,2.98592000000
106.12507375000,-5.90745211000,2.86075000000
106.12778355000,-5.90744662000,2.90319000000
106.13049334000,-5.90744112000,2.94565000000
106.13320313000,-5.90743560000,3.01093000000
106.13591292000,-5.90743007000,3.07496000000
106.13862270000,-5.90742453000,3.09965000000
106.14133248000,-5.90741897000,3.08601000000
106.14404226000,-5.90741340000,3.13954000000
106.14675204000,-5.90740782000,3.10397000000
106.14946181000,-5.90740222000,3.15945000000
106.15217158000,-5.90739661000,3.10901000000
106.15488135000,-5.90739099000,3.12465000000
106.15759112000,-5.90738535000,3.11209000000
106.16030088000,-5.90737970000,3.07402000000
106.16301064000,-5.90737404000,3.09549000000
106.16572040000,-5.90736836000,3.04963000000
106.16843016000,-5.90736267000,3.10940000000
106.17113991000,-5.90735697000,3.07741000000
106.17384966000,-5.90735126000,3.09193000000
106.17655941000,-5.90734553000,3.09203000000
106.17926915000,-5.90733979000,2.98871000000
106.18197890000,-5.90733403000,3.03338000000
106.12534528000,-5.90772290000,2.88209000000
106.12805508000,-5.90771741000,2.88926000000
106.13076487000,-5.90771191000,2.97173000000
106.13347466000,-5.90770639000,3.01432000000
106.13618445000,-5.90770085000,3.02158000000
106.13889423000,-5.90769531000,3.09082000000
106.14160402000,-5.90768975000,3.10785000000
106.14431380000,-5.90768418000,3.15364000000
106.14702357000,-5.90767859000,3.13905000000
106.14973335000,-5.90767300000,3.14730000000
106.15244312000,-5.90766738000,3.16102000000
106.15515289000,-5.90766176000,3.12522000000
106.15786266000,-5.90765612000,3.09489000000
106.16057242000,-5.90765047000,3.08460000000
106.16328219000,-5.90764481000,3.12629000000
106.16599194000,-5.90763913000,3.10810000000
106.16870170000,-5.90763344000,3.10004000000
106.17141146000,-5.90762773000,2.97938000000
106.17412121000,-5.90762202000,3.07685000000
106.17683096000,-5.90761629000,3.04802000000
106.17954070000,-5.90761054000,3.03505000000
106.18225044000,-5.90760479000,2.95438000000
106.12561681000,-5.90799369000,2.87034000000
106.12832660000,-5.90798820000,2.91206000000
106.13103640000,-5.90798269000,2.98885000000
106.13374619000,-5.90797717000,3.01295000000
106.13645598000,-5.90797164000,3.02719000000
106.13916577000,-5.90796609000,3.08543000000
106.14187555000,-5.90796053000,3.09643000000
106.14458533000,-5.90795496000,3.15296000000
106.14729511000,-5.90794937000,3.12850000000
106.15000489000,-5.90794377000,3.11957000000
106.15271466000,-5.90793816000,3.12691000000
106.15542443000,-5.90793253000,3.19838000000
106.15813420000,-5.90792689000,3.15343000000
106.16084397000,-5.90792124000,3.05306000000
106.16355373000,-5.90791557000,3.09034000000
106.16626349000,-5.90790989000,3.09023000000
106.16897325000,-5.90790420000,3.08306000000
106.17168300000,-5.90789850000,3.07441000000
106.17439275000,-5.90789278000,3.07162000000
106.17710250000,-5.90788705000,3.01813000000
106.17981225000,-5.90788130000,3.03888000000
106.18252199000,-5.90787554000,2.93831000000
106.12588834000,-5.90826448000,2.87853000000
106.12859813000,-5.90825899000,2.94361000000
106.13130793000,-5.90825348000,2.96708000000
106.13401772000,-5.90824796000,2.97013000000
106.13672751000,-5.90824242000,3.07675000000
106.13943730000,-5.90823687000,3.10044000000
106.14214708000,-5.90823131000,3.07265000000
106.14485687000,-5.90822573000,3.16904000000
106.14756665000,-5.90822015000,3.14803000000
106.15027642000,-5.90821455000,3.17066000000
106.15298620000,-5.90820893000,3.11395000000
106.15569597000,-5.90820330000,3.13727000000
106.15840574000,-5.90819766000,3.10947000000
106.16111551000,-5.90819201000,3.06997000000
106.16382527000,-5.90818634000,3.08317000000
106.16653503000,-5.90818066000,3.13170000000
106.16924479000,-5.90817497000,3.07281000000
106.17195455000,-5.90816926000,2.98391000000
106.17466430000,-5.90816354000,3.10134000000
106.17737405000,-5.90815780000,3.01352000000
106.18008380000,-5.90815206000,2.99734000000
106.18279355000,-5.90814630000,2.92948000000
106.12615986000,-5.90853527000,2.85747000000
106.12886966000,-5.90852977000,2.94508000000
106.13157946000,-5.90852426000,2.98722000000
106.13428925000,-5.90851874000,2.98644000000
106.13699904000,-5.90851320000,3.06008000000
106.13970883000,-5.90850765000,3.11070000000
106.14241862000,-5.90850209000,3.03196000000
106.14512840000,-5.90849651000,3.19961000000
106.14783818000,-5.90849092000,3.14932000000
106.15054796000,-5.90848532000,3.08741000000
106.15325774000,-5.90847970000,3.10413000000
106.15596751000,-5.90847407000,3.13059000000
106.15867728000,-5.90846843000,3.12842000000
106.16138705000,-5.90846278000,3.07184000000
106.16409681000,-5.90845711000,3.09152000000
106.16680658000,-5.90845142000,3.04348000000
106.16951634000,-5.90844573000,3.04987000000
106.17222609000,-5.90844002000,3.02333000000
106.17493585000,-5.90843430000,3.08997000000
106.17764560000,-5.90842856000,3.00112000000
106.18035535000,-5.90842282000,2.99483000000
106.18306510000,-5.90841705000,2.94160000000
106.12643139000,-5.90880606000,2.85371000000
106.12914119000,-5.90880056000,2.91750000000
106.13185099000,-5.90879505000,3.01172000000
106.13456078000,-5.90878952000,2.99028000000
106.13727058000,-5.90878398000,3.03094000000
106.13998037000,-5.90877843000,3.12950000000
106.14269015000,-5.90877287000,3.10165000000
106.14539994000,-5.90876729000,3.11055000000
106.14810972000,-5.90876170000,3.16389000000
106.15081950000,-5.90875609000,3.14286000000
106.15352928000,-5.90875048000,3.15306000000
106.15623905000,-5.90874485000,3.11464000000
106.15894882000,-5.90873920000,3.07191000000
106.16165859000,-5.90873354000,3.11009000000
106.16436836000,-5.90872787000,3.07135000000
106.16707812000,-5.90872219000,3.07884000000
106.16978788000,-5.90871649000,3.04071000000
106.17249764000,-5.90871078000,3.02840000000
106.17520740000,-5.90870506000,3.06954000000
106.17791715000,-5.90869932000,2.99729000000
106.18062690000,-5.90869357000,3.00804000000
106.18333665000,-5.90868781000,2.94247000000
106.12670292000,-5.90907685000,2.88394000000
106.12941272000,-5.90907135000,2.92060000000
106.13212252000,-5.90906583000,2.99469000000
106.13483232000,-5.90906031000,3.03754000000
106.13754211000,-5.90905477000,3.01002000000
106.14025190000,-5.90904921000,3.11377000000
106.14296169000,-5.90904365000,3.09011000000
106.14567147000,-5.90903807000,3.17849000000
106.14838126000,-5.90903247000,3.13749000000
106.15109104000,-5.90902687000,3.17703000000
106.15380082000,-5.90902125000,3.15861000000
106.15651059000,-5.90901562000,3.11697000000
106.15922036000,-5.90900997000,3.12952000000
106.16193013000,-5.90900431000,3.09835000000
106.16463990000,-5.90899864000,3.08536000000
106.16734967000,-5.90899295000,3.04626000000
106.17005943000,-5.90898726000,3.00022000000
106.17276919000,-5.90898154000,3.02507000000
106.17547894000,-5.90897582000,3.06797000000
106.17818870000,-5.90897008000,3.04574000000
106.18089845000,-5.90896433000,2.95542000000
106.18360820000,-5.90895856000,2.94547000000
106.12697445000,-5.90934764000,2.86661000000
106.12968425000,-5.90934213000,2.93648000000
106.13239405000,-5.90933662000,2.98169000000
106.13510385000,-5.90933109000,3.00861000000
106.13781364000,-5.90932555000,3.00334000000
106.14052344000,-5.90931999000,3.09337000000
106.14323322000,-5.90931443000,3.08286000000
106.14594301000,-5.90930884000,3.14926000000
106.14865280000,-5.90930325000,3.11412000000
106.15136258000,-5.90929764000,3.14399000000
106.15407236000,-5.90929202000,3.17565000000
106.15678213000,-5.90928639000,3.12501000000
106.15949191000,-5.90928074000,3.12582000000
106.16220168000,-5.90927508000,3.06696000000
106.16491144000,-5.90926941000,3.14693000000
106.16762121000,-5.90926372000,3.06737000000
106.17033097000,-5.90925802000,3.00096000000
106.17304073000,-5.90925230000,2.95105000000
106.17575049000,-5.90924658000,3.05167000000
106.17846025000,-5.90924084000,2.99125000000
106.18117000000,-5.90923509000,3.01190000000
106.12453617000,-5.90962391000,2.90468000000
106.12724598000,-5.90961842000,2.84983000000
106.12995578000,-5.90961292000,2.99334000000
106.13266558000,-5.90960740000,2.97529000000
106.13537538000,-5.90960187000,2.97859000000
106.13808518000,-5.90959633000,3.08687000000
106.14079497000,-5.90959077000,3.07646000000
106.14350476000,-5.90958520000,3.08077000000
106.14621455000,-5.90957962000,3.14521000000
106.14892433000,-5.90957403000,3.16913000000
106.15163412000,-5.90956842000,3.18004000000
106.15434390000,-5.90956279000,3.16992000000
106.15705367000,-5.90955716000,3.10931000000
106.15976345000,-5.90955151000,3.07033000000
106.16247322000,-5.90954585000,3.09321000000
106.16518299000,-5.90954017000,3.06277000000
106.16789276000,-5.90953448000,3.04083000000
106.17060252000,-5.90952878000,3.00063000000
106.17331228000,-5.90952307000,2.99546000000
106.17602204000,-5.90951734000,3.03137000000
106.17873180000,-5.90951160000,2.98508000000
106.18144155000,-5.90950584000,3.02630000000
106.12480770000,-5.90989470000,2.87096000000
106.12751751000,-5.90988921000,2.85223000000
106.13022731000,-5.90988371000,2.94189000000
106.13293712000,-5.90987819000,2.97588000000
106.13564691000,-5.90987266000,2.96617000000
106.13835671000,-5.90986711000,3.05392000000
106.14106650000,-5.90986155000,3.05867000000
106.14377630000,-5.90985598000,3.06916000000
106.14648609000,-5.90985040000,3.15974000000
106.14919587000,-5.90984480000,3.16082000000
106.15190565000,-5.90983919000,3.15762000000
106.15461544000,-5.90983357000,3.14501000000
106.15732521000,-5.90982793000,3.10761000000
106.16003499000,-5.90982228000,3.08035000000
106.16274476000,-5.90981661000,3.10978000000
106.16545453000,-5.90981094000,3.11039000000
106.16816430000,-5.90980525000,3.07240000000
106.17087407000,-5.90979954000,3.03774000000
106.17358383000,-5.90979383000,2.97660000000
106.17629359000,-5.90978810000,3.02234000000
106.17900335000,-5.90978235000,2.99679000000
106.18171310000,-5.90977660000,3.07694000000
106.12507923000,-5.91016549000,2.88344000000
106.12778904000,-5.91016000000,2.89553000000
106.13049884000,-5.91015449000,2.92592000000
106.13320865000,-5.91014897000,2.96755000000
106.13591845000,-5.91014344000,2.95354000000
106.13862824000,-5.91013789000,3.07656000000
106.14133804000,-5.91013233000,3.14837000000
106.14404783000,-5.91012676000,3.07857000000
106.14675762000,-5.91012117000,3.13404000000
106.14946741000,-5.91011558000,3.09248000000
106.15217719000,-5.91010996000,3.15940000000
106.15488698000,-5.91010434000,3.13273000000
106.15759676000,-5.91009870000,3.09199000000
106.16030653000,-5.91009305000,3.06133000000
106.16301631000,-5.91008738000,3.06886000000
106.16572608000,-5.91008170000,3.10162000000
106.16843585000,-5.91007601000,3.05725000000
106.17114561000,-5.91007031000,3.01446000000
106.17385538000,-5.91006459000,3.01394000000
106.17656514000,-5.91005886000,3.05275000000
106.17927490000,-5.91005311000,3.06490000000
106.18198465000,-5.91004735000,3.03211000000
106.12535076000,-5.91043628000,2.82054000000
106.12806057000,-5.91043079000,2.89401000000
106.13077038000,-5.91042528000,2.94576000000
106.13348018000,-5.91041976000,3.00849000000
106.13618998000,-5.91041422000,2.99947000000
106.13889978000,-5.91040867000,3.08548000000
106.14160958000,-5.91040311000,3.13611000000
106.14431937000,-5.91039754000,3.06406000000
106.14702916000,-5.91039195000,3.13941000000
106.14973895000,-5.91038635000,3.10511000000
106.15244873000,-5.91038074000,3.12488000000
106.15515852000,-5.91037511000,3.16676000000
106.15786830000,-5.91036947000,3.14504000000
106.16057808000,-5.91036382000,3.08781000000
106.16328785000,-5.91035815000,3.08260000000
106.16599762000,-5.91035247000,3.07446000000
106.16870739000,-5.91034677000,3.04502000000
106.17141716000,-5.91034107000,2.96928000000
106.17412692000,-5.91033535000,3.05381000000
106.17683669000,-5.91032962000,2.99862000000
106.17954645000,-5.91032387000,3.00382000000
106.18225620000,-5.91031811000,3.02556000000
106.12562229000,-5.91070707000,2.87944000000
106.12833210000,-5.91070157000,2.89586000000
106.13104191000,-5.91069606000,2.92040000000
106.13375171000,-5.91069054000,2.94525000000
106.13646151000,-5.91068501000,2.99292000000
106.13917131000,-5.91067946000,3.03067000000
106.14188111000,-5.91067389000,3.08982000000
106.14459091000,-5.91066832000,3.09703000000
106.14730070000,-5.91066273000,3.16855000000
106.15001049000,-5.91065713000,3.14892000000
106.15272027000,-5.91065151000,3.09848000000
106.15543006000,-5.91064588000,3.12361000000
106.15813984000,-5.91064024000,3.08952000000
106.16084962000,-5.91063458000,3.05993000000
106.16355939000,-5.91062891000,3.08393000000
106.16626917000,-5.91062323000,3.12065000000
106.16897894000,-5.91061754000,3.05617000000
106.17168871000,-5.91061183000,3.01823000000
106.17439847000,-5.91060611000,3.02841000000
106.17710824000,-5.91060037000,2.98069000000
106.17981800000,-5.91059463000,3.00710000000
106.18252775000,-5.91058887000,3.00409000000
106.12589382000,-5.91097786000,2.87185000000
106.12860363000,-5.91097236000,2.92206000000
106.13131344000,-5.91096685000,2.93549000000
106.13402324000,-5.91096133000,2.92389000000
106.13673305000,-5.91095579000,2.97903000000
106.13944285000,-5.91095024000,3.07257000000
106.14215265000,-5.91094467000,3.08135000000
106.14486244000,-5.91093909000,3.09850000000
106.14757224000,-5.91093350000,3.16551000000
106.15028203000,-5.91092790000,3.14527000000
106.15299181000,-5.91092228000,3.11001000000
106.15570160000,-5.91091665000,3.15935000000
106.15841138000,-5.91091101000,3.09429000000
106.16112116000,-5.91090535000,3.08166000000
106.16383094000,-5.91089968000,3.06646000000
106.16654071000,-5.91089400000,3.03730000000
106.16925049000,-5.91088830000,3.04749000000
106.17196025000,-5.91088259000,3.03898000000
106.17467002000,-5.91087687000,3.04088000000
106.17737979000,-5.91087113000,2.97527000000
106.18008955000,-5.91086538000,2.98988000000
106.18279931000,-5.91085962000,3.04391000000
106.12616535000,-5.91124865000,2.88119000000
106.12887516000,-5.91124315000,2.88161000000
106.13158497000,-5.91123764000,2.96384000000
106.13429478000,-5.91123211000,2.97649000000
106.13700458000,-5.91122657000,2.99370000000
106.13971438000,-5.91122102000,3.07494000000
106.14242418000,-5.91121545000,3.04966000000
106.14513398000,-5.91120987000,3.10540000000
106.14784377000,-5.91120428000,3.13478000000
106.15055357000,-5.91119867000,3.15022000000
106.15326335000,-5.91119306000,3.14417000000
106.15597314000,-5.91118742000,3.15038000000
106.15868292000,-5.91118178000,3.10315000000
106.16139271000,-5.91117612000,3.05392000000
106.16410248000,-5.91117045000,3.06491000000
106.16681226000,-5.91116476000,3.07267000000
106.16952203000,-5.91115906000,3.06315000000
106.17223180000,-5.91115335000,3.05136000000
106.17494157000,-5.91114763000,3.02916000000
106.17765134000,-5.91114189000,2.97138000000
106.18036110000,-5.91113614000,3.00999000000
106.18307086000,-5.91113038000,3.00088000000
106.12643688000,-5.91151944000,2.84094000000
106.12914669000,-5.91151394000,2.89394000000
106.13185650000,-5.91150842000,2.94788000000
106.13456631000,-5.91150289000,3.02017000000
106.13727612000,-5.91149735000,2.97339000000
106.13998592000,-5.91149180000,3.09396000000
106.14269572000,-5.91148623000,3.10002000000
106.14540552000,-5.91148065000,3.12162000000
106.14811531000,-5.91147506000,3.12169000000
106.15082511000,-5.91146945000,3.13091000000
106.15353490000,-5.91146383000,3.12460000000
106.15624468000,-5.91145819000,3.13527000000
106.15895447000,-5.91145255000,3.08570000000
106.16166425000,-5.91144689000,3.07327000000
106.16437403000,-5.91144121000,3.08492000000
106.16708381000,-5.91143553000,3.07713000000
106.16979358000,-5.91142983000,3.04514000000
106.17250335000,-5.91142412000,2.99504000000
106.17521312000,-5.91141839000,2.99987000000
106.17792289000,-5.91141265000,2.94171000000
106.18063265000,-5.91140690000,3.06856000000
106.18334241000,-5.91140113000,2.99538000000
106.12670841000,-5.91179023000,2.88160000000
106.12941822000,-5.91178472000,2.94468000000
106.13212804000,-5.91177921000,2.95126000000
106.13483784000,-5.91177368000,2.96634000000
106.13754765000,-5.91176813000,2.96343000000
106.14025745000,-5.91176258000,3.07780000000
106.14296726000,-5.91175701000,3.06239000000
106.14567706000,-5.91175143000,3.09059000000
106.14838685000,-5.91174583000,3.11258000000
106.15109665000,-5.91174022000,3.11645000000
106.15380644000,-5.91173460000,3.15783000000
106.15651622000,-5.91172896000,3.12694000000
106.15922601000,-5.91172332000,3.08664000000
106.16193579000,-5.91171765000,3.06696000000
106.16464557000,-5.91171198000,3.08278000000
106.16735535000,-5.91170629000,3.11299000000
106.17006513000,-5.91170059000,3.04555000000
106.17277490000,-5.91169488000,2.98259000000
106.17548467000,-5.91168915000,3.02247000000
106.17819444000,-5.91168341000,2.97675000000
106.18090420000,-5.91167765000,3.01606000000
